time,vSI,vs
4.56700000000000017,1.00000586027366212,4.82410828087274056e-4
4.5680000000000005,1.00000588686055769,4.7127128724399215e-4
4.56899999999999995,1.00000591268157146,4.60137014109607365e-4
4.57000000000000028,1.0000059377371413,4.49009066360712712e-4
4.57100000000000062,1.00000596202777614,4.37888496938288688e-4
4.57200000000000006,1.00000598555405706,4.26776354779623886e-4
4.5730000000000004,1.00000600831663666,4.15673683900639763e-4
4.57399999999999984,1.00000603031624058,4.04581523472417534e-4
4.57500000000000018,1.00000605155366351,3.93500908017638696e-4
4.57600000000000051,1.00000607202977143,3.82432867481920756e-4
4.57699999999999996,1.00000609174550004,3.71378426399335878e-4
4.57800000000000029,1.00000611070185741,3.60338604472077405e-4
4.57900000000000063,1.00000612889991891,3.49314416530955001e-4
4.58000000000000007,1.00000614634082963,3.38306871774343276e-4
4.58100000000000041,1.0000061630258037,3.27316974539842293e-4
4.58199999999999985,1.0000061789561232,3.16345723545842592e-4
4.58300000000000018,1.00000619413314018,3.05394112182939218e-4
4.58400000000000052,1.00000620855827238,2.94463128255064571e-4
4.58499999999999996,1.00000622223300639,2.8355375433319549e-4
4.5860000000000003,1.00000623515889542,2.72666966772435078e-4
4.58700000000000063,1.00000624733755972,2.61803736630440795e-4
4.58800000000000008,1.00000625877068439,2.50965029051419385e-4
4.58900000000000041,1.00000626946002158,2.40151803212967571e-4
4.58999999999999986,1.00000627940738807,2.29365012577675484e-4
4.59100000000000019,1.00000628861466745,2.18605604354235681e-4
4.59200000000000053,1.00000629708380595,2.07874519760493145e-4
4.59299999999999997,1.00000630481681441,1.97172693978414464e-4
4.59400000000000031,1.00000631181576782,1.86501055749780167e-4
4.59500000000000064,1.00000631808280405,1.75860527769817337e-4
4.59600000000000009,1.00000632362012487,1.65252025924043575e-4
4.59700000000000042,1.00000632842999293,1.54676460359581911e-4
4.59799999999999986,1.00000633251473436,1.44134734232989267e-4
4.5990000000000002,1.00000633587673549,1.33627744367392689e-4
4.60000000000000053,1.00000633851844545,1.23156380865724075e-4
4.60099999999999998,1.00000634044237224,1.12721527219617444e-4
4.60200000000000031,1.00000634165108471,1.02324060235491933e-4
4.60300000000000065,1.0000063421472114,9.1964849722874463e-5
4.60400000000000009,1.0000063419334404,8.1644758857220192e-5
4.60500000000000043,1.00000634101251773,7.13646437489005164e-5
4.60599999999999987,1.00000633938724914,6.11253537505579078e-5
4.60700000000000021,1.00000633706049724,5.09277307912353421e-5
4.60800000000000054,1.00000633403518191,4.07726101196510989e-5
4.60899999999999999,1.00000633031427966,3.06608196388793997e-5
4.61000000000000032,1.00000632590082317,2.05931801673699122e-5
4.61100000000000065,1.00000632079790264,1.0570505029850949e-5
4.6120000000000001,1.00000631500866133,5.93600385918619661e-7
4.61300000000000043,1.00000630853629935,-9.33673463073643115e-6
4.61399999999999988,1.00000630138406965,-1.92197088017351941e-5
4.61500000000000021,1.00000629355527915,-2.90545379355976879e-5
4.61600000000000055,1.00000628505328892,-3.88404458146396001e-5
4.61699999999999999,1.00000627588151225,-4.85766632416901288e-5
4.61800000000000033,1.00000626604341458,-5.82624290447579518e-5
4.61900000000000066,1.0000062555425131,-6.78969894815245091e-5
4.62000000000000011,1.00000624438237651,-7.74795986256456709e-5
4.62100000000000044,1.00000623256662458,-8.70095181971209351e-5
4.62199999999999989,1.00000622009892504,-9.6486017517012591e-5
4.62300000000000022,1.00000620698299847,-1.05908374065613381e-4
4.62400000000000055,1.00000619322261208,-1.15275873117490603e-4
4.625,1.00000617882158194,-1.24587807506705821e-4
4.62600000000000033,1.00000616378377405,-1.33843478423536057e-4
4.62699999999999978,1.00000614811309885,-1.43042194858596181e-4
4.62800000000000011,1.00000613181351605,-1.52183273846613967e-4
4.62900000000000045,1.00000611488903002,-1.61266040339571063e-4
4.62999999999999989,1.00000609734369195,-1.70289827625389779e-4
4.63100000000000023,1.00000607918159812,-1.79253977069082854e-4
4.63200000000000056,1.00000606040688855,-1.88157837980927264e-4
4.63300000000000001,1.00000604102374835,-1.97000768151089304e-4
4.63400000000000034,1.00000602103640635,-2.0578213340152144e-4
4.63499999999999979,1.00000600044913357,-2.14501307994708701e-4
4.63600000000000012,1.00000597926624368,-2.23157674244497343e-4
4.63700000000000045,1.00000595749209209,-2.31750622921696181e-4
4.6379999999999999,1.00000593513107527,-2.40279553223933387e-4
4.63900000000000023,1.00000591218763146,-2.48743872443414008e-4
4.64000000000000057,1.00000588866623774,-2.57142996608804514e-4
4.64100000000000001,1.00000586457141072,-2.65476350020593622e-4
4.64200000000000035,1.00000583990770697,-2.73743365402429354e-4
4.64299999999999979,1.00000581467972061,-2.81943484046751026e-4
4.64400000000000013,1.00000578889208347,-2.90076155653115186e-4
4.64500000000000046,1.00000576254946494,-2.98140838471825514e-4
4.64599999999999991,1.0000057356565708,-3.0613699944208447e-4
4.64700000000000024,1.00000570821814261,-3.14064113902397897e-4
4.64800000000000058,1.00000568023895808,-3.21921665851487848e-4
4.64900000000000002,1.00000565172382871,-3.29709147777842776e-4
4.65000000000000036,1.00000562267760174,-3.37426061096592024e-4
4.6509999999999998,1.0000055931051568,-3.45071915425666656e-4
4.65200000000000014,1.00000556301140686,-3.52646229330554409e-4
4.65300000000000047,1.00000553240129664,-3.60148530080270065e-4
4.65399999999999991,1.00000550127980481,-3.67578353409389992e-4
4.65500000000000025,1.00000546965193959,-3.74935244130844081e-4
4.65600000000000058,1.0000054375227394,-3.82218755220735482e-4
4.65700000000000003,1.00000540489727419,-3.89428448860243501e-4
4.65800000000000036,1.00000537178064319,-3.96563895816164471e-4
4.65899999999999981,1.00000533817797344,-4.03624675502491613e-4
4.66000000000000014,1.00000530409442101,-4.1061037609941729e-4
4.66100000000000048,1.00000526953516933,-4.17520594667719364e-4
4.66199999999999992,1.00000523450542933,-4.24354936896561468e-4
4.66300000000000026,1.00000519901043816,-4.31113017521504325e-4
4.66400000000000059,1.0000051630554585,-4.37794459763500305e-4
4.66500000000000004,1.00000512664577856,-4.44398895688661189e-4
4.66600000000000037,1.00000508978671099,-4.5092596625456575e-4
4.66699999999999982,1.00000505248359328,-4.57375321112763215e-4
4.66800000000000015,1.00000501474178582,-4.6374661889885308e-4
4.66900000000000048,1.00000497656667142,-4.70039526788783822e-4
4.66999999999999993,1.00000493796365575,-4.76253720912134942e-4
4.67100000000000026,1.00000489893816469,-4.82388886088323853e-4
4.6720000000000006,1.00000485949564766,-4.88444715992069223e-4
4.67300000000000004,1.00000481964157251,-4.94420913312919189e-4
4.67400000000000038,1.00000477938142862,-5.00317189184945393e-4
4.67499999999999982,1.00000473872072204,-5.0613326353754289e-4
4.67600000000000016,1.00000469766498035,-5.1186886543488669e-4
4.67700000000000049,1.00000465621974688,-5.17523732318115421e-4
4.67799999999999994,1.00000461439058297,-5.23097610536330947e-4
4.67900000000000027,1.00000457218306749,-5.28590255257443443e-4
4.6800000000000006,1.00000452960279507,-5.3400143056176754e-4
4.68100000000000005,1.00000448665537567,-5.39330908868122013e-4
4.68200000000000038,1.00000444334643546,-5.44578471522632669e-4
4.68299999999999983,1.00000439968161303,-5.49743908826048162e-4
4.68400000000000016,1.00000435566656165,-5.54827019395563313e-4
4.6850000000000005,1.00000431130694878,-5.5982761087229431e-4
4.68599999999999994,1.00000426660845299,-5.64745499279304601e-4
4.68700000000000028,1.00000422157676683,-5.69580509725427101e-4
4.68800000000000061,1.00000417621759174,-5.74332475518361113e-4
4.68900000000000006,1.00000413053664161,-5.79001239113622669e-4
4.69000000000000039,1.00000408453964051,-5.83586651103456069e-4
4.69099999999999984,1.00000403823232165,-5.88088571045287294e-4
4.69200000000000017,1.00000399162042775,-5.92506866876867078e-4
4.6930000000000005,1.00000394470971066,-5.96841415373827646e-4
4.69399999999999995,1.000003897505928,-6.01092101385972762e-4
4.69500000000000028,1.00000385001484582,-6.05258818845487521e-4
4.69600000000000062,1.00000380224223839,-6.0934146975306306e-4
4.69700000000000006,1.00000375419388376,-6.13339965003709391e-4
4.6980000000000004,1.00000370587556686,-6.17254223678695814e-4
